aisle_group_id,aisle_name,head_term,products,chains,min_price_eur,top_form,base_share,sample_names
6,BROOD & BANKET,spekkoek,7,5,2.75,bewerkt,0.00,Kivits Spekkoek Banaan 140 g | 1 de Beste Spekkoek pandan | Kivits Spekkoek Pandan 140 g
6,BROOD & BANKET,mini baguette,6,5,0.79,vers,0.17,PLUS Mini baguette rustiek bruin meergranen | Schär Mini baguette glutenvrij | Schär Mini baguette glutenvrij
6,BROOD & BANKET,mueslibollen,6,5,1.75,vers,0.17,Bakker van der Akker Mueslibollen | Mueslibollen | Jumbo - Mueslibollen - 4 Stuks
6,BROOD & BANKET,broodje frikandel,6,5,1.79,bewerkt,0.00,"Flemmings Broodje frikandel | AH Broodje frikandel | Flemmings Dutch Classic Broodje Frikandel 2 Stuks 217,5 g"
6,BROOD & BANKET,broodjes,43,4,0.99,vers,0.28,AH Schnittbroodjes | AH Tijgerbollen | AH Voetbal broodjes
6,BROOD & BANKET,naanbrood,22,4,1.55,vers,0.32,Earth & Wheat Naanbrood knoflook koriander | Earth & Wheat Naanbrood | AH Naanbrood volkoren knofook & koriander
6,BROOD & BANKET,ontbijtkoek,21,4,0.85,vers,0.00,Jumbo Volkoren Ontbijtkoek 280 g | Spar Ontbijtkoek | Jumbo Naturel Ontbijtkoek 550 g
6,BROOD & BANKET,tortilla,16,4,0.95,vers,0.31,Jumbo XL Tortilla Volkoren 6 Stuks | Jumbo Tortilla Naturel 8 Stuks | Jumbo Tortilla Volkoren 8 Stuks
6,BROOD & BANKET,worstenbroodjes,15,4,1.85,bewerkt,0.00,1 de Beste Worstenbroodjes 4 stuks | 1 de Beste Worstenbroodjes mini 16 st. | PLUS Mini worstenbroodjes
6,BROOD & BANKET,grissini,15,4,0.79,houdbaar,0.00,AH Grissini sesam | Paolo Grissini corti olio di oliva | Jumbo Grissini Mini Naturel 150 g
6,BROOD & BANKET,cracker,14,4,1.19,bewerkt,0.00,Lu Tuc Naturel | Hollandia Matzecrackers volkoren | Lu Tuc Minibites Original
6,BROOD & BANKET,muffins,14,4,1.79,bewerkt,0.00,Muffins vanille | Muffins chocolade | Jumbo Blueberry Muffins 180 g
6,BROOD & BANKET,witte bollen,13,4,1.00,vers,0.23,PLUS Witte bollen | PLUS Boeren wit half | AH Extra lang lekker zaans witte bollen 6st
6,BROOD & BANKET,taart,12,4,1.89,bewerkt,0.00,Hertog Citroentaart meringue | Hamlet Hamlet taart nougat diverse smaakvarianten | AH Appelstoofperen noten taart
6,BROOD & BANKET,spelt brood,12,4,1.00,vers,0.83,Jumbo - Rond Spelt - Half - Knapperig en Vers | PLUS Korenlanders Stoer spelt licht half | PLUS Korenlanders Stoer spelt zonnepit half
6,BROOD & BANKET,schnitte,11,4,4.75,bewerkt,0.00,Coppenrath & Wiese Aardbeien schnitte | AH Chipolate schnitte | BakkersHart mokka schnitte
6,BROOD & BANKET,berliner,11,4,1.66,bewerkt,0.00,PLUS Berliner | AH Berliner | AH Mini berliner spritz sinaasappel smaak
6,BROOD & BANKET,kaasstengels,11,4,1.18,bewerkt,0.00,1 de Beste Kaasstengels | Jumbo Kaasstengels 150 g | Euro Patisserie Roomboter mini kaasstengels met zaden
6,BROOD & BANKET,soepstengels,11,4,0.74,vers,0.00,1 de Beste Soepstengels naturel | AH Soepstengels naturel | AH Soepstengels volkoren
6,BROOD & BANKET,bol,10,4,0.49,vers,0.50,Italiaanse bol | Bread Only waldkornbol | AH Everything bol
6,BROOD & BANKET,bananenbrood,9,4,1.99,bewerkt,0.00,Koopmans Bananenbrood | Koopmans Bananenbrood met Vleugje Kaneel 320 g | Koopmans bananenbrood
6,BROOD & BANKET,italiaanse bol,8,4,0.49,vers,0.00,AH Italiaanse bol wit | PLUS Italiaanse bol wit | Jumbo - Italiaanse Bollen - 2 Stuks
6,BROOD & BANKET,rozijnenbollen,8,4,1.79,vers,0.25,Bakker van der Akker Mini rozijnenbollen | Jumbo - Mini Roomboter Rozijnenbollen - 9 Stuks | Mini-roomboterrozijnenbollen
6,BROOD & BANKET,cracotte,8,4,1.99,bewerkt,0.00,Liga Cracotte vezelrijk | Liga Cracotte vezelrijk | Liga cracotte 5 granen
6,BROOD & BANKET,flammkuchendeeg,8,4,1.00,vers,0.63,Jan Flammkuchendeeg | Tante Fanny Flammkuchendeeg vers | AH Flammkuchendeeg
6,BROOD & BANKET,kaiserbroodjes,8,4,0.50,vers,0.25,Jumbo - Kaiserbroodjes - 4 Stuks | PLUS Kaiserbroodjes wit | AH Kaiserbroodjes
6,BROOD & BANKET,krentenbollen,7,4,1.48,vers,0.29,Rozijnen-krentenbollen | AH Extra lang lekker rozijnen krentenbollen | Jumbo - Rozijnen Krentenbollen - 6 Stuks
6,BROOD & BANKET,melba toast,7,4,1.19,houdbaar,0.29,Delverde Melba toast volkoren | Delverde Melba toast met volkoren | Delverde Melba toast sesam
6,BROOD & BANKET,wafels,7,4,1.45,bewerkt,0.00,Jumbo Koffiewafels 175 g | Almhof Hoekje choco wafels | PLUS wafels met poedersuiker
6,BROOD & BANKET,slofjes,7,4,4.49,bewerkt,0.00,AH Mini red velvet slofjes | Jumbo's Blauwe Bes Lavendel Slofjes met Frambozenvulling 4 Stuks | BakkersHart mini pistache slofjes
6,BROOD & BANKET,muffin,7,4,1.50,bewerkt,0.00,Spar muffin vanille | PLUS Triple Chocolate Muffin Fairtrade | AH Luxe blueberry muffin
6,BROOD & BANKET,pitabroodjes,6,4,0.77,vers,0.00,PLUS Pitabroodjes 2x5st | Pitabroodjes | g'woon pitabroodjes
6,BROOD & BANKET,kaasvlinders,6,4,1.39,bewerkt,0.00,Roomboter kaasvlinders | AH Roomboter kaasvlinders | Euro Patisserie Twiggles kaasvlinders
6,BROOD & BANKET,flatbreads,6,4,1.79,vers,0.17,Jumbo Flatbreads Brioche Stijl 4 Stuks | Al'Fez Vuurgebakken Libanese Stijl Flatbreads met Kruidige Za'atar 2 Stuks 180 g | Schär Flatbreads glutenvrij
6,BROOD & BANKET,bolus,6,4,2.09,bewerkt,0.00,Streeckgenoten Zeeuwse bolus | GIJS Zeeuwse Bolus 2 Stuks | Streeckgenoten Bolus suikerbrood
6,BROOD & BANKET,hamburgerbroodjes,6,4,1.29,vers,0.00,Jumbo - Hamburger Broodjes - 4 Stuks | Hamburgerbroodjes | PLUS Hamburgerbroodjes
6,BROOD & BANKET,eclair,6,4,1.65,bewerkt,0.00,Jersey Chocolate eclairs | Eclairs | Bedo Chocolate eclairs
6,BROOD & BANKET,volkoren bollen,6,4,0.79,vers,0.17,Bakker van der Akker volkoren bollen extra vezels | AH Volkoren bollen | Jumbo - Volkoren Bollen - 8 Stuks
6,BROOD & BANKET,wrap,33,3,2.35,bewerkt,0.00,The GoodFood Stories Rotiwrap | Namli Wrap | Santa Maria wrap original large
6,BROOD & BANKET,quiche,22,3,3.19,bewerkt,0.00,Verse quiche tomaat & mozzarella | Jumbo Quiche Spinazie Geitenkaas 300 g | AH Quiche broccoli kaas
6,BROOD & BANKET,cakejes,10,3,1.59,bewerkt,0.00,Jumbo Naturel Cakejes met Roomboter 320 g | PLUS Custard cakejes | PLUS Stercakejes roomboter 6 stuks
6,BROOD & BANKET,desembrood,9,3,1.99,vers,0.44,AH Liefde & Passie Biologisch OerDesem blond gesneden | AH Liefde & Passie OerDesem zonne rogge gesneden | AH Liefde & Passie OerDesem tarwe-emmer gesneden
6,BROOD & BANKET,waldkorn brood,9,3,1.35,vers,0.78,AH Extra lang lekker waldkorn volkoren half | AH Extra lang lekker waldkorn authentic | AH Extra lang lekker waldkorn eiwit half
6,BROOD & BANKET,brioche,8,3,2.49,vers,0.13,Mr. BigMouth Premium brioche | AH Mini melk brioche | Bonne Brioche Melkbroodje
6,BROOD & BANKET,saucijzenbroodjes,8,3,1.48,bewerkt,0.00,1 de Beste Saucijzenbroodjes 4 stuks | 1 de Beste Saucijzenbroodjes mini 15 st. | PLUS Mini saucijzenbroodjes
6,BROOD & BANKET,donuts,7,3,0.48,bewerkt,0.00,PLUS Gesuikerde donuts | Donuts diverse toppings | PLUS Gedecoreerde donuts Fairtrade cacao
6,BROOD & BANKET,breekbrood,7,3,4.59,bewerkt,0.00,Dr. Oetker La Mia familia 4-cheese breekbrood | Dr. Oetker La Mia familia creamy garlic breekbrood | Dr. Oetker La Mia Familia 4 cheese breekbrood
6,BROOD & BANKET,vloerbrood,7,3,1.49,vers,1.00,PLUS Korenlanders Rond Waldkorn half | PLUS Korenlanders Koolhydraat 40% verlaagd vloer 1/2 | Bakker van der Akker Vloerbrood zonnepit
6,BROOD & BANKET,pistolets,6,3,1.59,vers,0.17,g'woon pistolets meergranen | g'woon pistolets wit | SlooOW Bio Organic Rustieke Crispy Pistolets 360 g
6,BROOD & BANKET,pasteibakjes,6,3,1.09,vers,0.00,Maitre Patissier Pasteibakjes 6 st. | Jos Poell Pasteibakjes traditioneel | Jumbo Mini Roomboter Pasteibakjes 12 Stuks
7,ONTBIJT & BELEG,pindakaas,223,6,0.87,houdbaar,0.35,Pcd Pindakaas | 1 de Beste Pindakaas | Pindakaas
7,ONTBIJT & BELEG,muesli,155,6,1.89,houdbaar,0.37,AH Biologisch Muesli volkoren | Zuivelhoeve Boer'n muesli bosvruchten | Zuivelhoeve Boer'n muesli aardbei
7,ONTBIJT & BELEG,granola,134,6,1.05,bewerkt,0.27,"Organix Just oatmeal, apricot & banana | Organix Just mango pear granola 6 maanden | Activia Fibre Mix & Go Granola Zwarte Chocolade 165g"
7,ONTBIJT & BELEG,cruesli,95,6,1.99,bewerkt,0.07,Jumbo Beertjes & Rings Granen 350 g | Cruesli zero | Quaker Cruesli Roodfruit
7,ONTBIJT & BELEG,hagelslag,93,6,1.15,houdbaar,0.00,1 de Beste Gekleurde hagelslag | Jumbo Hagelslag Melk Minder Suiker 200 g | Jumbo Chocolade Hagelslag Puur 200 g
7,ONTBIJT & BELEG,jam,92,6,0.68,houdbaar,0.00,1 de Beste Jam extra aardbei | g'woon Aardbei Extra Jam | AH Extra jam aardbeien
7,ONTBIJT & BELEG,honing,81,6,1.63,vers,0.81,PLUS Bloemenhoning knijpfles | AH Honing | Jumbo Bloemenhoning 350 g
7,ONTBIJT & BELEG,crackers,81,6,0.99,bewerkt,0.00,1 de Beste Mini crackers naturel | Mini-crackers naturel | Tuc Original
7,ONTBIJT & BELEG,hazelnootpasta,75,6,1.69,houdbaar,0.09,1 de Beste Hazelnootpasta | Orinoko Hazelnootpasta | Orinoko Hazelnootpasta 350 g
7,ONTBIJT & BELEG,knijpfruit,69,6,0.95,bewerkt,0.00,"Jumbo Biologisch Knijpfruit Banaan, Zoete Aardappel, Appel & Mango 8+ Maanden 90 g | Bonbebe knijp appel wortel banaan +6m | AH Biologisch Knijpfruit appel wortel 6m+"
7,ONTBIJT & BELEG,havermout,67,6,0.73,houdbaar,0.91,PLUS Havermout | Molina Havermout | AH Volkoren havermout fijne vlokken
7,ONTBIJT & BELEG,appelstroop,36,6,0.85,houdbaar,0.17,PLUS Rinse Appelstroop | Jumbo Rinse Appelstroop 450 g | g'woon Rinse appelstroop
7,ONTBIJT & BELEG,chocopasta,33,6,1.99,houdbaar,0.00,OriNoko Boterhampasta met cacao | Jumbo Hazelnoot Chocopasta 400g | Jumbo Hazelnoot Chocopasta 750g
7,ONTBIJT & BELEG,salade,25,6,1.25,bewerkt,0.00,Duo salade | Farmer- of selleriesalade | Karaat Salade scharrelei
7,ONTBIJT & BELEG,cornflakes,18,6,1.19,houdbaar,0.17,1 de Beste Cornflakes | PLUS Cornflakes | Cornflakes
7,ONTBIJT & BELEG,chocoladevlokken,18,6,1.99,houdbaar,0.00,Choca Vlokken | Choca Vlokken | PLUS Chocoladevlokken melk Fairtrade
7,ONTBIJT & BELEG,huzarensalade,13,6,0.69,bewerkt,0.00,AH Huzarenslaatje | Westland Huzarenslaatje 2* BLK | Johma Huzarensalade
7,ONTBIJT & BELEG,ontbijtgranen,113,5,1.49,houdbaar,0.04,1 de Beste 7 granenontbijt | Brinta Wake up banaan | Brinta Wake up! banaan 110 g
7,ONTBIJT & BELEG,chocoladepasta,48,5,2.49,bewerkt,0.00,1 de Beste Chocoladepasta wit | 1 de Beste Chocoladepasta melk | 1 de Beste Chocoladepasta puur
7,ONTBIJT & BELEG,speculoospasta,35,5,1.75,bewerkt,0.00,1 de Beste Speculoospasta | PLUS Speculoospasta | Lotus Speculoos vanille
7,ONTBIJT & BELEG,tonijnsalade,28,5,1.35,bewerkt,0.00,Tonijn Salade 250 g | 1 de Beste Salade tonijn | AH Tonijnsalade
7,ONTBIJT & BELEG,eiersalade,27,5,1.29,bewerkt,0.00,Westland Eierslaatje | Johma ei salade portie | AH Eiersalade bieslook
7,ONTBIJT & BELEG,spread,21,5,1.79,bewerkt,0.00,Argeta Spread kip halal | Argeta Spread Meatless Kipsmaak 95 g | AH Terra Rode biet aardbei spread
7,ONTBIJT & BELEG,sandwich spread,20,5,0.99,houdbaar,0.00,Heinz Sandwich spread naturel | Heinz Sandwich spread tomaat en lente-ui | Heinz Sandwich spread naturel
7,ONTBIJT & BELEG,stroop,12,5,1.59,houdbaar,0.08,Stroop van peer-appel-dadel | Van Gilse Bungelstift pannenkoekenstroop | Frutesse Stroop Appel Kaneel 330 g
7,ONTBIJT & BELEG,aardbeienjam,11,5,0.69,houdbaar,0.00,PLUS Extra aardbeienjam | Aardbeienjam | Hero Jam Zero Aardbeien 300 g
7,ONTBIJT & BELEG,duopasta,10,5,1.84,houdbaar,0.10,1 de Beste Duopasta | AH Duopasta hazelnoot wit | PLUS Duopasta Fairtrade
7,ONTBIJT & BELEG,marmelade,10,5,1.69,houdbaar,0.00,Jumbo's Sinaasappel Marmelade 430 g | AH Oranje marmelade | Chivers Fruity orange marmelade
7,ONTBIJT & BELEG,rundvleessalade,9,5,0.59,bewerkt,0.00,AH Rundvleesslaatje | Johma Rundvleessalade | Johma Salade rundvlees
7,ONTBIJT & BELEG,schenkstroop,9,5,1.59,houdbaar,0.11,Schenkstroop | Van Gilse Schenkstroop de originele | Van Gilse schenkstroop origineel
7,ONTBIJT & BELEG,groentespread,9,5,1.79,bewerkt,0.00,AH Terra Plantaardig groentespread paprika | AH Terra Plantaardig groentespread komkommer | AH Terra Plantaardig groentespread pompoen wortel
7,ONTBIJT & BELEG,vruchtenhagel,7,5,1.15,houdbaar,0.00,PLUS Vruchtenhagel | Jumbo Vruchtenhagel Mix 400 g | g'woon vruchtenhagel
7,ONTBIJT & BELEG,graanontbijt,7,5,1.49,houdbaar,0.14,PLUS 7 granen graanontbijt | AH Volkoren graanontbijt | Brinta Graanontbijt volkoren classic
7,ONTBIJT & BELEG,fruitspread,35,4,2.65,houdbaar,0.00,PLUS Fruitspread 4 vruchten | BIO+ Aardbeien Fruitspread | BIO+ Bosvruchten Fruitspread
7,ONTBIJT & BELEG,fruithapje,22,4,0.99,bewerkt,0.00,AH Biologisch Fruithapje peer 4m+ | Olvarit 4+ Maanden Appel Mango Banaan | Bonbébé Biologisch fruithapje appel perzik en banaan
7,ONTBIJT & BELEG,vruchtenspread,22,4,2.89,houdbaar,0.00,Hero Vruchtenspread bosbessen | Hero Vruchtenspread aardbeien | Hero Vruchtenspread blauwe bessen
7,ONTBIJT & BELEG,confiture,21,4,2.89,houdbaar,0.00,Bonne Maman Viervruchten confiture | Bonne Maman Viervruchten Confiture 370g | Bonne Maman Aardbeien Confiture 370g
7,ONTBIJT & BELEG,cracker,18,4,2.29,houdbaar,0.00,LU Mini Crackers Vezelrijk 10 x 4 Stuks 250g | Consenza Cracker boekweit quinoa glutenvrij bio | Bolletje lichte crackers spelt
7,ONTBIJT & BELEG,zoetjes,16,4,0.98,houdbaar,0.00,1 de Beste Zoetjes | AH Zoetjes | Jumbo Zoetjes Dispenser Sucralose 100 Stuks
7,ONTBIJT & BELEG,chocoladehagel,16,4,3.19,houdbaar,0.00,De Ruijter Chocoladehagel melk | De Ruijter Chocoladehagel Melk 200g | De Ruijter Chocoladehagel puur
7,ONTBIJT & BELEG,krokante muesli,15,4,2.25,vers,0.27,Krokante muesli | Krokante muesli | 1 de Beste Krokante muesli appel kaneel
7,ONTBIJT & BELEG,rijstwafels,14,4,0.64,bewerkt,0.00,Rijstwafels met zeezout | PLUS Rijstwafels Naturel | AH Rijstwafels naturel
7,ONTBIJT & BELEG,beschuit,13,4,0.95,houdbaar,0.00,Flint Wheat Rusks Red Caviar | Flint Wheat Rusks Sour Cream & Herbs | Bolletje beschuit
7,ONTBIJT & BELEG,muisjes,9,4,2.59,houdbaar,0.00,De Ruijter Gestampte Muisjes 270 g | De Ruijter Rose & witte muisjes | De Ruijter Blauwe & witte muisjes
7,ONTBIJT & BELEG,leverpastei,9,4,1.24,houdbaar,0.11,1 de Beste Leverpastei 3-pack | PLUS Leverpastei 3-pack | g'woon leverpastei
7,ONTBIJT & BELEG,hagel,8,4,2.35,houdbaar,0.00,De Ruijter Anijshagel | De Ruijter Bosvruchtenhagel | De Ruijter Bosvruchtenhagel 300 g
7,ONTBIJT & BELEG,hagelslag puur,8,4,2.99,bewerkt,0.00,1 de Beste Hagelslag puur | Hagelslag puur | g'woon hagelslag puur
7,ONTBIJT & BELEG,ei salade,7,4,2.29,bewerkt,0.00,1 de Beste Surinaamse vrije uitloopei salade | AH Ei salade | PLUS Vrije uitloopei salade
7,ONTBIJT & BELEG,haver,7,4,2.09,vers,0.57,1 de Beste Elitehaver | Jumbo Ongebrande Elitehaver 200 g | AH Terra Ongebrande elitehaver
7,ONTBIJT & BELEG,ontbijtcrackers,7,4,1.85,houdbaar,0.00,PLUS Ontbijtcrackers Vezelrijk | g'woon volkoren ontbijtcrackers | Bolletje Ontbijtcrackers volkoren meergranen
7,ONTBIJT & BELEG,kip-sambasalade,6,4,1.75,bewerkt,0.00,Johma kip samba salade portie | Johma Kip-samba salade | Johma kip-sambasalade
7,ONTBIJT & BELEG,pap,6,4,2.29,bewerkt,0.33,Olvarit Pap drie granen 6+ mnd | Olvarit Acht Granen met Vanillesmaak 12+ Maanden 200 g | Olvarit 12+mnd Pap Acht Granen Vanille
7,ONTBIJT & BELEG,vlokken,6,4,1.99,houdbaar,0.00,Choca Vlokken 200g | De Ruijter Vlokken wit | De Ruijter Witte vlokken
7,ONTBIJT & BELEG,beenhamsalade,6,4,1.62,bewerkt,0.00,Beenham Salade 250g | Jumbo Beenham Salade 200 g | Streeckgenoten Beenhamsalade
7,ONTBIJT & BELEG,knäckebröd,14,3,1.00,houdbaar,0.07,Bolletje Oerknäck robuust volkoren | Bolletje Oerknäck waldkorn | Bolletje Knackebrod pro-fit proteine
7,ONTBIJT & BELEG,bloemenhoning,12,3,2.35,houdbaar,1.00,PLUS Bloemenhoning creme | PLUS Bloemenhoning vloeibaar | AH Biologisch Bloemenhoning vloeibaar
7,ONTBIJT & BELEG,kipsalade,12,3,1.69,bewerkt,0.00,Pittige Kip Salade 250 g | AH Kip-kerrie salade | Jumbo Salade Kip Pesto 125 g
7,ONTBIJT & BELEG,broodbeleg,11,3,1.09,bewerkt,0.00,"Goodies Knijpfruit Smoothie Perzik, Banaan & Appel 100 g | PLUS Fris broodbeleg | De Kleine Keuken Biologisch Broodbeleg Perzik & Wortel 6+ Maanden 100 g"
7,ONTBIJT & BELEG,appelmoes,11,3,0.59,houdbaar,0.09,AH Appelmoes | AH Appelmoes 0% suiker toegevoegd | AH Biologisch Appelmoes 0% suiker toegevoegd
7,ONTBIJT & BELEG,crunchy muesli,8,3,2.79,vers,0.25,Jumbo Crunchy Muesli Appel & Rozijn 900g | Jumbo Crunchy Muesli Pure Chocolade 500 g | Jumbo Muesli Pure Chocolade Voordeelverpakking 900 g
7,ONTBIJT & BELEG,hummus,8,3,1.28,bewerkt,0.00,Hummus naturel | Hummus | Maza Hoemoes
7,ONTBIJT & BELEG,pistachepasta,8,3,3.99,bewerkt,0.25,AH Squeezer pistache | So Vegan So Fine Pistachepasta | So Vegan So Fine Pistachepasta bio
7,ONTBIJT & BELEG,boterhamkorrels,7,3,1.28,bewerkt,0.29,Quino Boterhamkorrels puur | Quino Boterhamkorrels melk | Chogal Boterhamkorrels donker
7,ONTBIJT & BELEG,eisalade,7,3,1.27,bewerkt,0.00,Eisalade | AH Russisch-eislaatje | Johma Pittige eisalade
7,ONTBIJT & BELEG,kipkerriesalade,6,3,2.39,bewerkt,0.00,AH Kipkerrie salade | Jumbo Kip Kerrie Salade 200 g | Johma 100% plantaardige kipkerrie salade
7,ONTBIJT & BELEG,havervlokken,6,3,2.89,bewerkt,0.67,AH Glutenvrij Volkoren havervlokken | Smaakt Havervlokken | AH Glutenvrij Volkoren havervlokken 2-pack
8,"PASTA, RIJST & WERELDKEUKEN",noedels,185,6,0.38,houdbaar,0.80,Mama Noodles rund | Mama Noodles kip | AH Snack up noodles groente
8,"PASTA, RIJST & WERELDKEUKEN",spaghetti,74,6,0.49,gedroogd,0.97,AH Spaghetti | Jumbo Spaghetti Vlugkokend 500 g | 1 de Beste Spaghetti
8,"PASTA, RIJST & WERELDKEUKEN",rijst,70,6,1.19,vers,0.94,AH Langgraan rijst | Lassie Toverrijst | Lassie Toverrijst builtjes
8,"PASTA, RIJST & WERELDKEUKEN",pasta,54,6,1.19,bewerkt,0.59,Pasta | Jumbo Pipe Rigate 500 g | Sammills Pasta d'oro mais glutenvrij
8,"PASTA, RIJST & WERELDKEUKEN",macaroni,47,6,0.36,gedroogd,0.98,1 de Beste Macaroni | AH Macaroni | PLUS Macaroni
8,"PASTA, RIJST & WERELDKEUKEN",lasagne,45,6,1.75,bewerkt,0.40,AH Lasagne | Honig Lasagne Original 250 g | Honig Honig lasagne original
8,"PASTA, RIJST & WERELDKEUKEN",aardappelpuree,43,6,0.56,bewerkt,0.42,1 de Beste Aardappelpuree a la minute 3 st. | Jumbo à la Minute Aardappelpuree 3 x 60 g | Jumbo Naturel Aardappelpuree Zakjes 2 x 138 g
8,"PASTA, RIJST & WERELDKEUKEN",fusilli,41,6,1.14,gedroogd,0.98,1 de Beste Fusilli | Jumbo Fusilli 500 g | AH Fusilli
8,"PASTA, RIJST & WERELDKEUKEN",maaltijd,38,6,1.29,bewerkt,0.00,"Spaghetteria of risotteria | Mama Deli Maaltijd Orzo, Courgette, Rode Paprika & Maïs 8+ Maanden 150 g | Jumbo's Jamaican Jerk Chicken 46 g"
8,"PASTA, RIJST & WERELDKEUKEN",zilvervliesrijst,37,6,0.59,houdbaar,1.00,1 de Beste Zilvervliesrijst | Lassie Zilvervliesrijst | Jumbo Zilvervliesrijst 400 g
8,"PASTA, RIJST & WERELDKEUKEN",kroepoek,35,6,1.00,houdbaar,0.00,Go-Tan Borrelkroepoek | Conimex Kroepoek Java | Conimex Kroepoek spicy Jakarta
8,"PASTA, RIJST & WERELDKEUKEN",penne,33,6,0.77,gedroogd,0.85,Penne | 1 de Beste Penne rigate | AH Penne
8,"PASTA, RIJST & WERELDKEUKEN",risotto,31,6,1.00,bewerkt,0.39,Olvarit 18+mnd Risotto Doperwten Kalkoen | PLUS Risotto | Olvarit 18+ Maanden Risotto Doperwten Kalkoen
8,"PASTA, RIJST & WERELDKEUKEN",gnocchi,30,6,1.49,vers,0.83,PLUS Gnocchi | AH Gnocchi | AH Gnocchi porcini & truffelsmaak
8,"PASTA, RIJST & WERELDKEUKEN",couscous,29,6,1.19,gedroogd,0.97,Lassie Couscous biologische wereldgranen | Lassie Couscous biologisch | Lassie Bio couscous
8,"PASTA, RIJST & WERELDKEUKEN",bami goreng,29,6,2.99,bewerkt,0.00,Maggi Stir-fry noodles bami goreng | Daily Chef Bami goreng | PLUS Bami Goreng
8,"PASTA, RIJST & WERELDKEUKEN",basmatirijst,26,6,1.00,houdbaar,1.00,PLUS Basmatirijst | 1 de Beste Basmatirijst | AH Basmatirijst
8,"PASTA, RIJST & WERELDKEUKEN",nasi goreng,23,6,2.89,bewerkt,0.00,Lassie Nasi Goreng Bijna Klaar 250g | Lassie Bijna klaar nasi goreng | Daily Chef Nasi goreng
8,"PASTA, RIJST & WERELDKEUKEN",lasagne bolognese,21,6,2.45,bewerkt,0.00,Lasagne bolognese | Daily Chef Lasagne bolognese | Jumbo Lasagne Bolognese 400 g
8,"PASTA, RIJST & WERELDKEUKEN",bami,20,6,2.25,bewerkt,0.05,Honig bami speciaal basis | FAJA LOBI Bami Trafasie Speciaal 140 g | Daily Chef Bami + babi pangang
8,"PASTA, RIJST & WERELDKEUKEN",pandanrijst,15,6,1.48,vers,1.00,1 de Beste Pandan rijst | Jumbo Geurige Pandanrijst 400 g | BIO+ Pandanrijst
8,"PASTA, RIJST & WERELDKEUKEN",mie,14,6,0.69,gedroogd,1.00,Soubry Leon Mie Deegwaar 500 g | Chinese mie | Soubry Chinese Mie Nudeln 250 g
8,"PASTA, RIJST & WERELDKEUKEN",mie nestjes,14,6,1.00,gedroogd,1.00,Honig Mie nestjes original | Honig Fijne mie nestjes | PLUS Mie nestjes
8,"PASTA, RIJST & WERELDKEUKEN",farfalle,12,6,1.28,gedroogd,1.00,Farfalle | PLUS Farfalle | 1 de Beste Farfalle
8,"PASTA, RIJST & WERELDKEUKEN",mihoen goreng,9,6,3.09,bewerkt,0.00,Jumbo Mihoen Goreng 260 g | PLUS Mihoen Goreng | Daily Chef mihoen goreng
8,"PASTA, RIJST & WERELDKEUKEN",babi pangang,9,6,3.45,bewerkt,0.00,Daily Chef Babi pangang | Babi Pangang | Jumbo Babi Pangang 260 g
8,"PASTA, RIJST & WERELDKEUKEN",aardappelgratin,6,6,2.15,bewerkt,0.00,Aardappelgratin | 1 de Beste Aardappelgratin met kaas | AH Aardappelgratin naturel
8,"PASTA, RIJST & WERELDKEUKEN",tortilla,42,5,0.94,vers,0.52,Banderos Wrap tortilla | Jumbo Tortilla Naturel 300 g | Jumbo's High Proteïne Tortilla Large 6 Stuks
8,"PASTA, RIJST & WERELDKEUKEN",tagliatelle,36,5,0.99,gedroogd,0.92,Daily Chef Tagliatelle naturel | 1 de Beste Tagliatelle | PLUS Tagliatelle met ei
8,"PASTA, RIJST & WERELDKEUKEN",orzo,28,5,1.32,gedroogd,0.89,Lassie Orzo | Lassie Orzo | Lassie Orzo 275 g
8,"PASTA, RIJST & WERELDKEUKEN",ravioli,27,5,2.25,vers,0.59,Handgebrand Wasabi Ravioli Groen Hot 120 g | Daily Chef Ravioli kaas | Ella's kitchen Ravioli met ricotta 6m+
8,"PASTA, RIJST & WERELDKEUKEN",tortilla wraps,26,5,0.81,vers,0.08,Banderos Tortilla wraps volkoren 8 stuks | Banderos Tortilla wraps 6 stuks | Banderos Tortilla wraps 8 st.
8,"PASTA, RIJST & WERELDKEUKEN",basmati rijst,25,5,1.45,vers,1.00,Jumbo Basmati Rijst 400 g | AH Biologisch Basmati rijst | g'woon rijst basmati
8,"PASTA, RIJST & WERELDKEUKEN",tortellini,23,5,1.65,vers,1.00,Mamma Lucia Tortellini vlees | Jumbo Tortellini Truffel & Champignon Smaak 250 g | Jumbo Tortellini Kaas 250 g
8,"PASTA, RIJST & WERELDKEUKEN",vermicelli,22,5,0.79,gedroogd,1.00,Monte d ar Vermicelli | Jumbo Naturel Vermicelli 500 g | Tosca Vermicelli
8,"PASTA, RIJST & WERELDKEUKEN",pastasalade,21,5,2.19,bewerkt,0.00,"Pastasalade tomaat of pesto | Ambachtelijke Keuken Pastasalade pesto | Jumbo BBQ Pastasalade Fusilli met Tomaat, Paprika en Courgette 300 g"
8,"PASTA, RIJST & WERELDKEUKEN",spaghetti bolognese,21,5,1.39,bewerkt,0.00,Bonbebe Bio M1514 spaghetti bolognese | Olvarit 8+ Maanden Spaghetti Bolognese | Olvarit Spagetti bolognese 15m19
